candidate_id,candiate_name,gender,age,dob,political_party,election_symbol,is_independent,province_id,provience_name,district_code,district_name,constituency_no,serial_no,votes_received,rank,is_elected,vote_share_pct,qualification_normalized
342723,Chhatra Bahadur Dumjan,Male,59,8/12/2023,Ujjaya Nepal Party,A burning electric lamp,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1115,1913,6,FALSE,2.59,SLC
342786,Srinjay Mahato,Male,34,7/10/2048,Public opinion party,Loudspeaker,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1116,848,7,FALSE,1.15,??+2
342179,Raja Ram Paswan,Male,50,3/4/2032,Bahujan Ekta Party Nepal (single election symbol),Bus,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1117,624,8,FALSE,0.85,????????
342350,Surya Narayan Rai Yadav,Male,68,10/17/2014,National Democratic Party,Plow,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1118,601,9,FALSE,0.81,I.SC.
340838,Suman Hari Adhikari,Male,33,10/3/2049,Labor Culture Party,The soil in Anjuli,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1119,580,10,FALSE,0.79,??.??.
342753,Revat Kumar Adhikari,Male,44,5/15/2038,Independent,Chessgoti,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1120,359,11,FALSE,0.49,?+2
342528,Tayyab Mansur,Male,43,5/8/2039,Nation Building Party Nepal,Water bottle inside a circle,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1121,312,12,FALSE,0.42,?????
342692,Jitendra Prasad Sah Rauniyar,Male,62,12/5/2019,Nepal People's Protection Party,Head,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1122,299,13,FALSE,0.4,?????
342764,Lumdi Prasad Dhimal,Male,57,12/16/2024,Progressive Democratic Party,Single open eye,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1123,215,14,FALSE,0.29,??.??.
342790,Tech Bahadur Shrestha,Male,30,8/29/2052,"National Liberation Movement, Nepal",Hexagon,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1124,163,15,FALSE,0.22,??????
342466,Vikash Kumar Thakur,Male,34,3/29/2048,National Liberation Party Nepal (single election symbol),Millstone,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1125,48,16,FALSE,0.07,SLC
342068,Md. Ashfaq,Male,61,7/15/2021,Aam Janata Party (Single Election Symbol),Mobile,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1126,39,17,FALSE,0.05,i.com.
342788,Inerjit Shah Teli,Male,44,2038.10.15,Nepal Janata Party,Lotus flower,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1127,37,18,FALSE,0.05,SLC
342771,Amrit Lal Womjan,Male,53,12/23/2028,Mongol National Organization,Rooster,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1128,36,19,FALSE,0.05,-
340004,Ramakant Kapar,Male,54,1/20/2028,Nepal Labor Farmers Party,Model,FALSE,2,Madhesh Pradesh,22,Sarlahi,1,1129,34,20,FALSE,0.05,????? ??
342784,Mohan Paswan,Male,33,2/2/2049,Independent,Jeep,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1130,23,21,FALSE,0.03,Plus 2 / Higher Secondary
342627,Arun Kumar Mahatto Sudi,Male,59,8/7/2023,Independent,Scissors,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1131,21,22,FALSE,0.03,+12 Science
342673,serious green officer,Male,35,3/28/2047,Independent,Round,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1132,14,23,FALSE,0.02,SLC
342794,Ram Dular Mahato,Male,34,11/15/2048,Independent,Mango,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1133,10,24,FALSE,0.01,11
341876,Ramparikshan Yadav,Male,44,6/12/2038,Independent,Sparrow,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1134,8,25,FALSE,0.01,SLC
342777,Madho Paswan Dusadh,Male,39,12/14/2042,Independent,Camera,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1135,7,26,FALSE,0.01,-
341119,Bharat Chaudhary,Male,48,2/25/2034,Independent,Cup and plate,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1136,6,27,FALSE,0.01,Literate
342792,Ram Kalas,Male,54,12/30/2027,Independent,Stool,TRUE,2,Madhesh Pradesh,22,Sarlahi,1,1137,3,28,FALSE,0,??????
341252,Robin Mahato,Male,38,10/20/2044,National Independence Party,Bell,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1138,42512,1,TRUE,58.73,??+? ???
341177,Mahindra Rai Yadav,Male,88,1/24/1994,Nepali Communist Party,five-pointed star,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1139,8523,2,FALSE,11.78,??.??.??. ??????
342345,Dr. Saroj Kumar,Male,44,7/25/2038,Nepali Congress,Tree,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1140,7039,3,FALSE,9.72,??.??.??.??
339711,Rajendra Mahato,Male,67,8/4/2015,National Liberation Party Nepal (single election symbol),Millstone,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1141,5992,4,FALSE,8.28,Bachelor
342567,Razi Ahmed,Male,34,10/26/2048,Nepal Federal Socialist Party (single election symbol),Bus,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1142,2283,5,FALSE,3.15,+?
342430,Krishna Yadav,Male,27,4/10/2055,Nepali Party for Nepal,Conch inside a sphere,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1143,2227,6,FALSE,3.08,Unknown
342240,Nageshwar Sah,Male,46,2/28/2036,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1144,1463,7,FALSE,2.02,Plus 2 / Higher Secondary
340966,Vipin Kapar,Male,60,9/25/2022,Public opinion party,Loudspeaker,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1145,756,8,FALSE,1.04,??????? (??.?)
342291,Bharat Chaudhary,Male,41,3/5/2041,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1146,518,9,FALSE,0.72,??. ??.??. ?????
342388,Manoj Kumar Rai,Male,40,10/1/2042,Independent,Trophy,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1147,190,10,FALSE,0.26,Plus 2 / Higher Secondary
341361,Raj Kishore Rai Yadav,Male,57,2/15/2025,National Democratic Party,Plow,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1148,143,11,FALSE,0.2,SLC
342689,Umesh Kumar Singh,Male,61,12/5/2020,Dynamic Democratic Party,Battery,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1149,104,12,FALSE,0.14,???????? ????? ?????????
340393,Abdul Qudus Mansuri,Male,31,6/11/2051,Independent,Sofa,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1150,103,13,FALSE,0.14,Literate
340525,Ram only opinion,Male,44,5/4/2038,Independent,Badminton Cork,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1151,93,14,FALSE,0.13,??. ??.??.
342712,Chandra Bhushan Shah,Male,33,9/13/2049,Aam Janata Party (Single Election Symbol),Mobile,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1152,92,15,FALSE,0.13,???????? ?????????  ?????????? (??.??.??.)
342674,Ram Naresh Ram,Male,47,1/5/2035,Progressive Democratic Party,Single open eye,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1153,49,16,FALSE,0.07,SLC
342533,Tej Narayan Mushar,Male,56,2/26/2026,Independent,Round,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1154,48,17,FALSE,0.07,Literate
342682,Rambavu Rai,Male,47,11/15/2035,Independent,Sparrow,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1155,39,18,FALSE,0.05,SLC
341118,Gunjeshwar Prasad Shah,Male,58,10/26/2024,Independent,Pressure cooker,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1156,32,19,FALSE,0.04,???????? ?????? ???? ??
342719,Chaneshwar Sah,Male,37,1/10/2045,United Nepal Democratic Party,Male,FALSE,2,Madhesh Pradesh,22,Sarlahi,2,1157,25,20,FALSE,0.03,Unknown
342660,Ram Narayan Roy,Male,54,1/1/2028,Independent,Jeep,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1158,21,21,FALSE,0.03,5
342486,Dipesh Kumar Yadav,Male,25,8/20/2057,Independent,Syringe,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1159,20,22,FALSE,0.03,Diploma in Pharmachy
342643,Nagendra Chaudhary,Male,27,1/1/2055,Independent,Telescope,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1160,17,23,FALSE,0.02,SLC
340435,Virendra Thakur Lohar,Male,46,12/15/2035,Independent,Camera,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1161,17,24,FALSE,0.02,Literate
341035,Kanchan Chaudhary,Woman,34,2/5/2048,Independent,Triangle,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1162,15,25,FALSE,0.02,Literate
342611,Ram Adhin Rai,Male,70,8/26/2012,Independent,Cup and plate,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1163,15,26,FALSE,0.02,??????
342586,Selling opinion,Male,48,10/5/2034,Independent,Harmonium,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1164,15,27,FALSE,0.02,Literate
340482,Manoj Kumar Yadav,Male,35,5/15/2047,Independent,Mango,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1165,14,28,FALSE,0.02,?? ????? ??? ?????
342626,Manoj Kumar Yadav,Male,35,9/7/2047,Independent,Fan,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1166,8,29,FALSE,0.01,Unknown
342156,Ram Nath Sah,Male,45,11/28/2036,Independent,Tea table,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1167,7,30,FALSE,0.01,? ???
342703,Satya Narayan Chaudhary Kalwar,Male,62,3/28/2020,Independent,Calculator,TRUE,2,Madhesh Pradesh,22,Sarlahi,2,1168,1,31,FALSE,0,??????
339904,Narendra Shah Kalwar,Male,53,5/25/2029,National Independence Party,Bell,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1169,46890,1,TRUE,60.24,?? ?
340441,Narayan Kazi Shrestha,Male,66,6/20/2016,Nepali Communist Party,five-pointed star,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1170,13338,2,FALSE,17.14,??????????
341765,Vinod Kumar Khanal,Male,60,4/10/2022,Nepali Congress,Tree,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1171,6624,3,FALSE,8.51,Bachelor
341134,Hari Prasad Upreti,Male,58,1/15/2024,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1172,5776,4,FALSE,7.42,Bachelor
340618,Tribhuvan Kumar Singh,Male,52,5/9/2030,Ujjaya Nepal Party,A burning electric lamp,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1173,2622,5,FALSE,3.37,B.E. / M.A.
341268,Jai Prakash Rai,Male,44,7/15/2038,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1174,766,6,FALSE,0.98,PhD
340692,Dholram Barkoti,Male,45,2/20/2037,National Democratic Party,Plow,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1175,478,7,FALSE,0.61,?? ?? ??
340289,Veer Bahadur Rumba,Male,36,7/19/2046,Mongol National Organization,Rooster,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1176,267,8,FALSE,0.34,+?
340834,Sunil Prasad Gupta,Male,44,1/10/2038,Public opinion party,Loudspeaker,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1177,260,9,FALSE,0.33,?????
341462,Krishna Nandan Roy,Male,60,10/22/2022,Independent,Mango,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1178,154,10,FALSE,0.2,?? ?? ??
341973,Shivdayal Mahara,Male,40,7/5/2042,Bahujan Ekta Party Nepal (single election symbol),Bus,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1179,151,11,FALSE,0.19,??????? ??????
342679,Sabiul Shesh,Male,30,10/15/2052,Progressive Democratic Party,Single open eye,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1180,144,12,FALSE,0.18,Unknown
342411,Pawan Kumar Mahato,Male,37,11/20/2045,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1181,88,13,FALSE,0.11,?? ?? ??
342695,Prince Pakhrin,Male,51,4/1/2031,Independent,Badminton Cork,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1182,84,14,FALSE,0.11,Unknown
342734,Prince Luitel,Male,54,1/20/2028,Independent,Syringe,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1183,33,15,FALSE,0.04,Unknown
342538,Krishna Kumar Shah,Male,25,4/27/2057,Independent,Cap,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1184,18,16,FALSE,0.02,?? ???
342722,Mukesh Kumar Roy,Male,39,3/5/2043,Independent,Slingshot,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1185,17,17,FALSE,0.02,Unknown
342740,Tajwiz Bhandari,Male,27,3/30/2055,Independent,Bag,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1186,15,18,FALSE,0.02,Unknown
342448,Rama Koirala,Woman,39,9/5/2043,Nepal Labor Farmers Party,Model,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1187,13,19,FALSE,0.02,?? ?? ??
340925,Ram Bahadur Mahato Koiri,Male,53,9/10/2029,Democratic Party Nepal,Chariot,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1188,13,20,FALSE,0.02,SLC
342489,Anil Kumar Yadav,Male,30,11/11/2052,Independent,Camera,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1189,12,21,FALSE,0.02,Plus 2 / Higher Secondary
340177,Mahesh Raj Dahal,Male,53,12/7/2028,National Liberation Party Nepal (single election symbol),Millstone,FALSE,2,Madhesh Pradesh,22,Sarlahi,3,1190,10,22,FALSE,0.01,?? ??? / ?????? ????????
342512,Jai Lal Sahni,Male,63,1/1/2019,Independent,Telescope,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1191,10,23,FALSE,0.01,??????
340757,Baiju Sah,Male,45,7/3/2037,Independent,Squirrel,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1192,9,24,FALSE,0.01,?? ?? ??
342625,Ram Prit Mahara,Male,58,2/5/2024,Independent,Envelope,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1193,9,25,FALSE,0.01,Unknown
341856,Sandeep Thapa,Male,28,7/27/2054,Independent,Jeep,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1194,7,26,FALSE,0.01,??????
342653,Pramod Kumar Sah,Male,36,3/24/2046,Independent,Fan,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1195,6,27,FALSE,0.01,Unknown
340527,Lakshmi Kumari Adhikari,Woman,44,12/13/2037,Independent,Contract,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1196,6,28,FALSE,0.01,?? ?? ??
342607,Ram Chandra Chamar,Male,65,11/4/2017,Independent,Sparrow,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1197,5,29,FALSE,0.01,Literate
342729,Umesh Kumar Roy,Male,32,10/1/2050,Independent,Tea table,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1198,4,30,FALSE,0.01,Unknown
342102,Dambar Bahadur Khadka,Male,27,2055-02-29,Independent,Badel,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1199,3,31,FALSE,0,+?
342256,Pramod Bhattarai,Male,50,6/8/2032,Independent,Rickshaw,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1200,3,32,FALSE,0,?? ?? ??
342161,Sandalwood dynasty,Male,25,5/10/2057,Independent,Pressure cooker,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1201,2,33,FALSE,0,?????
342738,Lok Bahadur Darlami,Male,60,1/1/2022,Independent,Cat,TRUE,2,Madhesh Pradesh,22,Sarlahi,3,1202,1,34,FALSE,0,Unknown
340974,Amresh Kumar Singh,Male,55,5/20/2027,National Independence Party,Bell,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1203,35688,1,TRUE,48.65,p.hd.
341549,Gagan Kumar Thapa,Male,49,4/4/2033,Nepali Congress,Tree,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1204,22831,2,FALSE,31.13,??.?.
339944,Amanish Kumar Yadav,Male,27,1/5/2055,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1205,9343,3,FALSE,12.74,?B.B.S.
340494,Rakesh Kumar Mishra,Male,52,11/3/2030,Public opinion party,Loudspeaker,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1206,1572,4,FALSE,2.14,??.? ??????????????
341761,Rajnis Roy,Male,32,1/15/2050,Nepali Communist Party,five-pointed star,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1207,1401,5,FALSE,1.91,MBBS
340651,Pitamwar Singh Kushwaha,Male,58,7/10/2024,Ujjaya Nepal Party,A burning electric lamp,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1208,455,6,FALSE,0.62,?????? ??????
340873,Harinandan Kumar Ranjan,Male,36,5/20/2046,Bahujan Ekta Party Nepal (single election symbol),Bus,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1209,452,7,FALSE,0.62,????
341496,Sachitra Sahni,Male,29,7/7/2053,Independent,Chessgoti,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1210,410,8,FALSE,0.56,Unknown
341132,Ram Charitra Sahni,Male,61,10/25/2021,Progressive Democratic Party,Single open eye,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1211,299,9,FALSE,0.41,??.??
341221,Rameshwar Rai Yadav,Male,70,4/15/2012,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1212,184,10,FALSE,0.25,Bachelor
341162,Gyanendra Prasad Kushwaha,Male,29,2/6/2053,Independent,Trophy,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1213,113,11,FALSE,0.15,+?
341949,Ramnath Prasad Sah,Male,42,4/6/2040,Communist Party of Nepal (United),Sickle,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1214,98,12,FALSE,0.13,s.L.C.
340740,Mukesh Prasad Kushwaha,Male,34,7/10/2048,Independent,Badminton Cork,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1215,88,13,FALSE,0.12,Unknown
342639,Rinki Kumari Sah,Woman,40,4/14/2042,Aam Janata Party (Single Election Symbol),Mobile,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1216,72,14,FALSE,0.1,Unknown
341088,Pradeep Kumar Jha,Male,46,8/2/2036,National Democratic Party,Plow,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1217,70,15,FALSE,0.1,Unknown
342271,Uday Kant Mishra,Male,55,1/3/2027,National Liberation Party Nepal (single election symbol),Millstone,FALSE,2,Madhesh Pradesh,22,Sarlahi,4,1218,45,16,FALSE,0.06,Unknown
342194,Ajay Ojha,Male,53,3/28/2029,Independent,Camera,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1219,22,17,FALSE,0.03,Unknown
341687,Narendra Prasad Singh,Male,51,1/5/2031,Independent,Jeep,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1220,19,18,FALSE,0.03,Unknown
341709,Nilesh Kumar Yadav,Male,34,7/2/2048,Independent,Pumpkin,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1221,17,19,FALSE,0.02,Unknown
342696,Jai Shankar Singh Kushwaha,Male,33,4/26/2049,Independent,Telescope,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1222,16,20,FALSE,0.02,Unknown
342590,Mahesh Mandal Dhanuk,Male,38,6/12/2044,Independent,Round,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1223,16,21,FALSE,0.02,Unknown
342686,Shulpani Jha,Male,31,1/1/2051,Independent,Water jar,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1224,15,22,FALSE,0.02,Unknown
341826,Raman Mishra,Male,38,11/1/2044,Independent,Triangle,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1225,13,23,FALSE,0.02,Unknown
342677,Dhiraj Thakur,Male,33,10/5/2049,Independent,Syringe,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1226,12,24,FALSE,0.02,Unknown
341801,Ram Pravesh Yadav,Male,47,3/4/2035,Independent,Petrol pump,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1227,12,25,FALSE,0.02,Unknown
342541,Ganesh Prasad Singh,Male,70,9/22/2012,Independent,Chulesi,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1228,11,26,FALSE,0.01,Unknown
342163,Chhotelal Kumar Yadav,Male,27,4/11/2055,Independent,Helmet,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1229,10,27,FALSE,0.01,Unknown
342015,Kamlesh Mandal,Male,38,8/1/2044,Independent,Cat,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1230,9,28,FALSE,0.01,Unknown
341464,Santosh Kumar Nishad,Male,29,11/27/2052,Independent,Cauliflower,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1231,8,29,FALSE,0.01,Unknown
340787,Amit Ranjan Singh,Male,37,11/20/2045,Independent,Fan,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1232,7,30,FALSE,0.01,Unknown
341985,Chun Chun Bhandari,Male,48,2/20/2034,Independent,Bag,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1233,7,31,FALSE,0.01,Unknown
341585,Madhumala Kumari Yadav,Woman,30,8/24/2052,Independent,Cap,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1234,7,32,FALSE,0.01,Unknown
340999,Shiv Prasad Sah,Male,58,11/11/2024,Independent,Scissors,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1235,7,33,FALSE,0.01,Unknown
342356,Ambuj Prasad Sah,Male,41,8/8/2041,Independent,Stool,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1236,5,34,FALSE,0.01,Unknown
342506,Vikram Yadav,Male,41,9/10/2041,Independent,Calculator,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1237,5,35,FALSE,0.01,Unknown
342134,Lakhendra Mahato,Male,40,1/11/2042,Independent,Dust bin,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1238,4,36,FALSE,0.01,Unknown
342386,Sanjiv Kumar Paswan,Male,31,1/16/2051,Independent,Pressure cooker,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1239,4,37,FALSE,0.01,Unknown
340399,Arvind Kumar Thakur,Male,48,10/20/2034,Independent,Rickshaw,TRUE,2,Madhesh Pradesh,22,Sarlahi,4,1240,3,38,FALSE,0,SLC
340518,Mohan Acharya,Male,48,12/29/2033,Nepali Congress,Tree,FALSE,3,Bagmati Province,23,Rasuwa,1,1241,10656,1,TRUE,44.51,Unknown
339492,Basant Bhatt,Male,31,12/8/2050,National Independence Party,Bell,FALSE,3,Bagmati Province,23,Rasuwa,1,1242,5571,2,FALSE,23.27,Bachelor
341095,Prem Bahadur Tamang,Male,47,3/7/2035,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,23,Rasuwa,1,1243,4688,3,FALSE,19.58,Unknown
341930,Man Bahadur Tamang,Male,44,10/27/2038,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,23,Rasuwa,1,1244,1453,4,FALSE,6.07,Unknown
341237,Madhav Prasad Lamichhane,Male,48,7/29/2034,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,23,Rasuwa,1,1245,953,5,FALSE,3.98,Unknown
339928,Vinod Thing,Male,26,8/9/2056,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,23,Rasuwa,1,1246,474,6,FALSE,1.98,Plus 2 / Higher Secondary
340206,Hari Prasad Ghimire,Male,68,8/13/2014,National Democratic Party,Plow,FALSE,3,Bagmati Province,23,Rasuwa,1,1247,57,7,FALSE,0.24,Unknown
340442,Hom Prasad Acharya,Male,40,8/5/2042,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,23,Rasuwa,1,1248,50,8,FALSE,0.21,Unknown
341319,Sagar Lama,Male,32,8/10/2050,Independent,Helmet,TRUE,3,Bagmati Province,23,Rasuwa,1,1249,14,9,FALSE,0.06,Unknown
340755,Picture of Kumari Devkota,Woman,39,8/26/2043,Independent,Scissors,TRUE,3,Bagmati Province,23,Rasuwa,1,1250,12,10,FALSE,0.05,Unknown
341492,Dawa Sangwo Tamang,Male,38,12/5/2043,Progressive Democratic Party,Single open eye,FALSE,3,Bagmati Province,23,Rasuwa,1,1251,10,11,FALSE,0.04,Unknown
341569,Dawa Mingmar Tamang,Male,35,5/15/2047,Independent,Panda,TRUE,3,Bagmati Province,23,Rasuwa,1,1252,3,12,FALSE,0.01,Unknown
342066,Asika Tamang,Woman,37,7/1/2045,National Independence Party,Bell,FALSE,3,Bagmati Province,24,Dhading,1,1253,39128,1,TRUE,48.4,??????
340810,Bhumi Prasad Tripathi,Male,60,3/18/2022,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,3,Bagmati Province,24,Dhading,1,1254,15032,2,FALSE,18.59,MA/BL
340320,Rajendra Prasad Pandey,Male,69,2013-02-29,Nepali Communist Party,five-pointed star,FALSE,3,Bagmati Province,24,Dhading,1,1255,14709,3,FALSE,18.19,????????????
341441,Krishna Rijal,Male,43,4/28/2039,Nepali Congress,Tree,FALSE,3,Bagmati Province,24,Dhading,1,1256,10080,4,FALSE,12.47,????????????
339404,Suman Tamang,Male,32,12/13/2049,Mongol National Organization,Rooster,FALSE,3,Bagmati Province,24,Dhading,1,1257,468,5,FALSE,0.58,HSEB
341318,Gita Prasad Acharya,Male,69,2/2/2013,National Democratic Party,Plow,FALSE,3,Bagmati Province,24,Dhading,1,1258,425,6,FALSE,0.53,SLC
341172,Shyamaraja Pandey,Male,56,2/4/2026,Ujjaya Nepal Party,A burning electric lamp,FALSE,3,Bagmati Province,24,Dhading,1,1259,274,7,FALSE,0.34,Bachelor
341628,Niranjan Sanjeel,Male,44,4/23/2038,Independent,Trophy,TRUE,3,Bagmati Province,24,Dhading,1,1260,176,8,FALSE,0.22,10
341675,Pralad Silwal,Male,30,1/9/2052,Labor Culture Party,The soil in Anjuli,FALSE,3,Bagmati Province,24,Dhading,1,1261,147,9,FALSE,0.18,HSEB
340204,Kumar Bahadur Tamang,Male,53,5/12/2029,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,3,Bagmati Province,24,Dhading,1,1262,116,10,FALSE,0.14,SLC
341028,Dumber Bahadur Limbu,Male,61,1/5/2021,United Citizens Party,Guitar,FALSE,3,Bagmati Province,24,Dhading,1,1263,60,11,FALSE,0.07,10 ?????
342618,Jalapa Devi Regmi,Woman,42,4/12/2040,Aam Janata Party (Single Election Symbol),Mobile,FALSE,3,Bagmati Province,24,Dhading,1,1264,58,12,FALSE,0.07,HSEB
340892,Rajan Prasad Regmi,Male,50,1/5/2032,Progressive Democratic Party,Single open eye,FALSE,3,Bagmati Province,24,Dhading,1,1265,49,13,FALSE,0.06,SLC
342403,Rajesh Bhattarai,Male,25,7/21/2057,Independent,Round,TRUE,3,Bagmati Province,24,Dhading,1,1266,38,14,FALSE,0.05,Masters
